dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,9.370741,8.000000,10.385392,3.154853,-4.000000,0.000000,0.000000
0.010000,9.401889,8.000000,10.416540,3.114853,-4.000000,0.000000,0.000000
0.010000,9.432638,8.000000,10.447289,3.074853,-4.000000,-0.000000,0.000000
0.010000,9.462986,8.000000,10.477637,3.034853,-4.000000,0.000000,0.000000
0.010000,9.492935,8.000000,10.507586,2.994853,-4.000000,0.000000,0.000000
0.010000,9.522483,8.000000,10.537134,2.954853,-4.000000,0.000000,0.000000
0.010000,9.551632,8.000000,10.566283,2.914853,-4.000000,0.000000,0.000000
0.010000,9.580380,8.000000,10.595031,2.874853,-4.000000,-0.000000,0.000000
0.010000,9.608729,8.000000,10.623380,2.834853,-4.000000,0.000000,0.000000
0.010000,9.636677,8.000000,10.651328,2.794853,-4.000000,-0.000000,0.000000
0.010000,9.664226,8.000000,10.678877,2.754853,-4.000000,-0.000000,0.000000
0.010000,9.691374,8.000000,10.706025,2.714853,-4.000000,0.000000,0.000000
0.010000,9.718123,8.000000,10.732774,2.674853,-4.000000,0.000000,0.000000
0.010000,9.744471,8.000000,10.759122,2.634853,-4.000000,-0.000000,0.000000
0.010000,9.770420,8.000000,10.785071,2.594853,-4.000000,0.000000,0.000000
0.010000,9.795969,8.000000,10.810620,2.554853,-4.000000,0.000000,0.000000
0.010000,9.821117,8.000000,10.835768,2.514853,-4.000000,0.000000,0.000000
0.010000,9.845866,8.000000,10.860517,2.474853,-4.000000,-0.000000,0.000000
0.010000,9.870214,8.000000,10.884865,2.434853,-4.000000,-0.000000,0.000000
0.010000,9.894163,8.000000,10.908814,2.394853,-4.000000,-0.000000,0.000000
0.010000,9.917711,8.000000,10.932362,2.354853,-4.000000,0.000000,0.000000
0.010000,9.940860,8.000000,10.955511,2.314853,-4.000000,0.000000,0.000000
0.010000,9.963608,8.000000,10.978259,2.274853,-4.000000,-0.000000,0.000000
0.010000,9.985957,8.000000,11.000608,2.234853,-4.000000,0.000000,0.000000
0.010000,10.007905,8.000000,11.022556,2.194853,-4.000000,-0.000000,0.000000
0.010000,10.029454,8.000000,11.044105,2.154853,-4.000000,0.000000,0.000000
0.010000,10.050602,8.000000,11.065253,2.114853,-4.000000,-0.000000,0.000000
0.010000,10.071351,8.000000,11.086002,2.074853,-4.000000,0.000000,0.000000
0.010000,10.091699,8.000000,11.106350,2.034853,-4.000000,-0.000000,0.000000
0.010000,10.111648,8.000000,11.126299,1.994853,-4.000000,0.000000,0.000000
0.010000,10.131196,8.000000,11.145847,1.954853,-4.000000,-0.000000,0.000000
0.010000,10.150345,8.000000,11.164996,1.914853,-4.000000,0.000000,0.000000
0.010000,10.169093,8.000000,11.183744,1.874853,-4.000000,-0.000000,0.000000
0.010000,10.187442,8.000000,11.202093,1.834853,-4.000000,0.000000,0.000000
0.010000,10.205391,8.000000,11.220042,1.794853,-4.000000,-0.000000,0.000000
0.010000,10.222939,8.000000,11.237590,1.754853,-4.000000,0.000000,0.000000
0.010000,10.240088,8.000000,11.254739,1.714853,-4.000000,0.000000,0.000000
0.010000,10.256836,8.000000,11.271487,1.674853,-4.000000,-0.000000,0.000000
0.010000,10.273185,8.000000,11.287836,1.634853,-4.000000,0.000000,0.000000
0.010000,10.289133,8.000000,11.303784,1.594853,-4.000000,-0.000000,0.000000
0.010000,10.304682,8.000000,11.319333,1.554853,-4.000000,0.000000,0.000000
0.010000,10.319830,8.000000,11.334481,1.514853,-4.000000,-0.000000,0.000000
0.010000,10.334579,8.000000,11.349230,1.474853,-4.000000,0.000000,0.000000
0.010000,10.348927,8.000000,11.363578,1.434853,-4.000000,-0.000000,0.000000
0.010000,10.362876,8.000000,11.377527,1.394853,-4.000000,0.000000,0.000000
0.010000,10.376424,8.000000,11.391075,1.354853,-4.000000,-0.000000,0.000000
0.010000,10.389573,8.000000,11.404224,1.314853,-4.000000,0.000000,0.000000
0.010000,10.402321,8.000000,11.416972,1.274853,-4.000000,0.000000,0.000000
0.010000,10.414670,8.000000,11.429321,1.234853,-4.000000,0.000000,0.000000
0.010000,10.426618,8.000000,11.441269,1.194853,-4.000000,-0.000000,0.000000
0.010000,10.438167,8.000000,11.452818,1.154853,-4.000000,0.000000,0.000000
0.010000,10.449316,8.000000,11.463966,1.114853,-4.000000,-0.000000,0.000000
0.010000,10.460064,8.000000,11.474715,1.074853,-4.000000,0.000000,0.000000
0.010000,10.470413,8.000000,11.485064,1.034853,-4.000000,-0.000000,0.000000
0.010000,10.480361,8.000000,11.495012,0.994853,-4.000000,0.000000,0.000000
0.010000,10.489910,8.000000,11.504561,0.954853,-4.000000,-0.000000,0.000000
0.010000,10.499058,8.000000,11.513709,0.914853,-4.000000,0.000000,0.000000
0.010000,10.507807,8.000000,11.522458,0.874853,-4.000000,-0.000000,0.000000
0.010000,10.516155,8.000000,11.530806,0.834853,-4.000000,0.000000,0.000000
0.010000,10.524104,8.000000,11.538755,0.794853,-4.000000,-0.000000,0.000000
0.010000,10.531652,8.000000,11.546303,0.754853,-4.000000,0.000000,0.000000
0.010000,10.538801,8.000000,11.553452,0.714853,-4.000000,0.000000,0.000000
0.010000,10.545549,8.000000,11.560200,0.674853,-4.000000,0.000000,0.000000
0.010000,10.551898,8.000000,11.566549,0.634853,-4.000000,-0.000000,0.000000
0.010000,10.557846,8.000000,11.572497,0.594853,-4.000000,0.000000,0.000000
0.010000,10.563395,8.000000,11.578046,0.554853,-4.000000,0.000000,0.000000
0.010000,10.568543,8.000000,11.583194,0.514853,-4.000000,-0.000000,0.000000
0.010000,10.573292,8.000000,11.587943,0.474853,-4.000000,0.000000,0.000000
0.010000,10.577640,8.000000,11.592291,0.434853,-4.000000,-0.000000,0.000000
0.010000,10.581589,8.000000,11.596240,0.394853,-4.000000,0.000000,0.000000
0.010000,10.585138,8.000000,11.599789,0.354853,-4.000000,-0.000000,0.000000
0.010000,10.588286,8.000000,11.602937,0.314853,-4.000000,0.000000,0.000000
0.010000,10.591035,8.000000,11.605686,0.274853,-4.000000,-0.000000,0.000000
0.010000,10.593383,8.000000,11.608034,0.234853,-4.000000,0.000000,0.000000
